Area,Latitude,Longitude,Orders
House #1703,12.961527,77.584271,1
House #1704,12.931767,77.596951,1
House #1705,12.968655,77.554465,1
House #1706,12.962272,77.639743,1
House #1707,12.961153,77.598089,1
House #1708,12.982905,77.562941,1
House #1709,12.967133,77.569993,1
House #1710,13.024382,77.613034,1
House #1711,13.003614,77.562863,1
House #1712,13.005039,77.560238,1
House #1713,12.966611,77.619446,1
House #1714,12.932827,77.574494,1
House #1715,12.986182,77.663497,1
House #1716,12.96591,77.596903,1
House #1717,12.923979,77.599449,1
House #1718,12.9783,77.567191,1
House #1719,12.933158,77.568334,1
House #1720,13.004436,77.632384,1
House #1721,12.966295,77.582641,1
House #1722,12.942442,77.553384,1
House #1723,12.984017,77.661376,1
House #1724,12.989669,77.584128,1
House #1725,12.963379,77.572928,1
House #1726,12.975007,77.568166,1
House #1727,12.986364,77.614971,1
House #1728,12.992707,77.651505,1
House #1729,12.973161,77.578669,1
House #1730,13.002445,77.556064,1
House #1731,12.954808,77.579944,1
House #1732,13.012988,77.57684,1
House #1733,13.010467,77.578286,1
House #1734,12.971466,77.574538,1
House #1735,12.989684,77.601948,1
House #1736,12.992421,77.614349,1
House #1737,12.989333,77.65641,1
House #1738,12.996905,77.646914,1
House #1739,12.930522,77.586601,1
House #1740,12.993169,77.57195,1
House #1741,12.988613,77.602362,1
House #1742,12.937426,77.590875,1
House #1743,12.96793,77.566129,1
House #1744,12.968794,77.567375,1
House #1745,12.957783,77.583219,1
House #1746,12.970084,77.596781,1
House #1747,12.958808,77.591692,1
House #1748,12.965837,77.64746,1
House #1749,12.917703,77.617959,1
House #1750,12.979893,77.637417,1
House #1751,12.942064,77.573671,1
House #1752,13.006095,77.571616,1
House #1753,12.995211,77.558167,1
House #1754,12.998116,77.589378,1
House #1755,12.978994,77.665594,1
House #1756,12.989197,77.594754,1
House #1757,12.955179,77.560123,1
House #1758,12.942311,77.57427,1
House #1759,12.975543,77.593553,1
House #1760,12.933186,77.583049,1
House #1761,12.992586,77.557257,1
House #1762,12.994323,77.654984,1
House #1763,12.990501,77.571147,1
House #1764,12.961534,77.575949,1
House #1765,12.993796,77.60396,1
House #1766,13.02691,77.570611,1
House #1767,12.98278,77.571077,1
House #1768,12.992507,77.584849,1
House #1769,12.999412,77.566339,1
House #1770,12.929216,77.583752,1
House #1771,12.986351,77.616943,1
House #1772,12.950992,77.683688,1
House #1773,12.971109,77.578134,1
House #1774,12.998843,77.591983,1
House #1775,12.987834,77.568201,1
House #1776,12.957026,77.562861,1
House #1777,12.96313,77.59553,1
House #1778,12.98349,77.552068,1
House #1779,12.983926,77.575159,1
House #1780,12.955982,77.552017,1
House #1781,12.946746,77.546995,1
House #1782,13.001052,77.581774,1
House #1783,12.961406,77.559697,1
House #1784,12.967282,77.647346,1
House #1785,12.995577,77.568282,1
House #1786,12.995895,77.593791,1
House #1787,12.977319,77.567806,1
House #1788,13.016959,77.538368,1
House #1789,13.002585,77.566265,1
House #1790,12.990485,77.613256,1
House #1791,12.975646,77.653943,1
House #1792,12.986129,77.623657,1
House #1793,12.981909,77.580581,1
House #1794,12.990657,77.563425,1
House #1795,13.013085,77.577977,1
House #1796,12.969877,77.564284,1
House #1797,12.939611,77.57086,1
House #1798,12.980345,77.579319,1
House #1799,12.995258,77.588381,1
House #1800,12.94752,77.586638,1
House #1801,13.018566,77.574885,1
House #1802,12.914941,77.558191,1
House #1803,12.972485,77.567631,1
House #1804,12.969453,77.574294,1
House #1805,12.981888,77.589298,1
House #1806,13.004447,77.574709,1
House #1807,12.95431,77.567993,1
House #1808,12.972788,77.568515,1
House #1809,12.988094,77.636805,1
House #1810,12.993913,77.59339,1
House #1811,12.961567,77.564788,1
House #1812,12.944148,77.56638,1
House #1813,12.975994,77.574648,1
House #1814,12.994729,77.581569,1
House #1815,13.004666,77.584895,1
House #1816,12.972907,77.559172,1
House #1817,12.96574,77.5914,1
House #1818,12.989403,77.576159,1
House #1819,12.957117,77.594463,1
House #1820,12.960833,77.569282,1
House #1821,12.97847,77.591018,1
House #1822,12.979177,77.557143,1
House #1823,12.969212,77.652422,1
House #1824,12.960787,77.636254,1
House #1825,12.986552,77.583113,1
House #1826,12.959851,77.569562,1
House #1827,12.993948,77.553631,1
House #1828,12.990063,77.653141,1
House #1829,12.991023,77.57496,1
House #1830,12.973391,77.573203,1
House #1831,12.997401,77.584568,1
House #1832,12.943583,77.600029,1
House #1833,12.968796,77.655805,1
House #1834,12.980746,77.528118,1
House #1835,12.966639,77.636442,1
House #1836,12.969564,77.593935,1
House #1837,12.984564,77.628413,1
House #1838,12.962947,77.579529,1
House #1839,12.983139,77.562424,1
House #1840,12.970736,77.597038,1
House #1841,13.017287,77.549292,1
House #1842,12.973155,77.640801,1
House #1843,12.976239,77.576471,1
House #1844,12.984485,77.581159,1
House #1845,13.002107,77.550609,1
House #1846,12.980409,77.635627,1
House #1847,12.912791,77.572811,1
House #1848,12.962767,77.566837,1
House #1849,12.975411,77.642046,1
House #1850,13.002634,77.57109,1
House #1851,12.941303,77.613362,1
House #1852,12.967786,77.565079,1
House #1853,12.976883,77.630041,1
House #1854,12.965866,77.575799,1
House #1855,12.913942,77.571563,1
House #1856,12.980316,77.65821,1
House #1857,12.981326,77.596266,1
House #1858,12.952284,77.566264,1
House #1859,12.950608,77.5726,1
House #1860,12.92656,77.579292,1
House #1861,12.963724,77.595961,1
House #1862,12.95316,77.604286,1
House #1863,12.974076,77.580957,1
House #1864,12.922177,77.573657,1
House #1865,12.978694,77.570982,1
House #1866,12.931867,77.594408,1
House #1867,12.963883,77.581194,1
House #1868,12.954701,77.588063,1
House #1869,12.961479,77.574355,1
House #1870,12.924194,77.579927,1
House #1871,13.011798,77.574227,1
House #1872,12.96838,77.576167,1
House #1873,12.999161,77.616689,1
House #1874,12.997534,77.550987,1
House #1875,12.953091,77.574679,1
House #1876,12.989113,77.601979,1
House #1877,12.927378,77.56486,1
House #1878,12.963944,77.627323,1
House #1879,12.974527,77.648707,1
House #1880,12.917354,77.583389,1
House #1881,12.955553,77.581379,1
House #1882,12.995669,77.553886,1
House #1883,12.980142,77.56213,1
House #1884,12.981557,77.558481,1
House #1885,12.943638,77.60247,1
House #1886,12.978762,77.623646,1
House #1887,12.964049,77.550109,1
House #1888,12.982687,77.575382,1
House #1889,12.987949,77.542187,1
House #1890,12.993083,77.573746,1
House #1891,12.964277,77.567273,1
House #1892,12.98634,77.635262,1
House #1893,12.998318,77.574929,1
House #1894,12.950821,77.588895,1
House #1895,13.007237,77.546553,1
House #1896,12.945445,77.595185,1
House #1897,12.998298,77.577125,1
House #1898,12.98185,77.566437,1
House #1899,12.997575,77.633001,1
House #1900,12.96794,77.628928,1
House #1901,12.931533,77.568022,1
House #1902,12.985862,77.564835,1
House #1903,12.986865,77.555205,1
House #1904,12.958299,77.633939,1
House #1905,12.947354,77.564293,1
House #1906,12.974543,77.591939,1
House #1907,12.983851,77.570509,1
House #1908,12.968875,77.623226,1
House #1909,12.962453,77.561542,1
House #1910,12.983481,77.59909,1
House #1911,12.977973,77.563412,1
House #1912,12.963274,77.579615,1
House #1913,12.913149,77.557618,1
House #1914,12.961115,77.580644,1
House #1915,12.979743,77.635472,1
House #1916,12.951398,77.600202,1
House #1917,12.952529,77.562849,1
House #1918,12.958098,77.649551,1
House #1919,12.950683,77.572743,1
House #1920,12.952567,77.637401,1
House #1921,12.930992,77.594414,1
House #1922,12.989003,77.587252,1
House #1923,12.979667,77.568152,1
House #1924,12.974815,77.579693,1
House #1925,12.969633,77.627446,1
House #1926,12.917917,77.56114,1
House #1927,12.968923,77.593002,1
House #1928,12.989399,77.57675,1
House #1929,12.992158,77.558497,1
House #1930,12.962736,77.645843,1
House #1931,12.93181,77.554472,1
House #1932,12.989531,77.59511,1
House #1933,12.966849,77.586666,1
House #1934,12.913959,77.577186,1
House #1935,12.94674,77.576184,1
House #1936,12.950716,77.582966,1
House #1937,12.920567,77.553376,1
House #1938,12.986407,77.578935,1
House #1939,12.98602,77.565986,1
House #1940,12.998108,77.585817,1
House #1941,12.91535,77.599311,1
House #1942,12.968538,77.551054,1
House #1943,12.980762,77.615035,1
House #1944,13.00173,77.557703,1
House #1945,12.939602,77.585794,1
House #1946,12.967167,77.641283,1
House #1947,12.929465,77.594929,1
House #1948,12.955747,77.589209,1
House #1949,12.97038,77.581633,1
House #1950,12.947198,77.585346,1
House #1951,12.98497,77.586503,1
House #1952,12.986864,77.560187,1
House #1953,12.987568,77.582737,1
House #1954,12.959868,77.590566,1
House #1955,12.984575,77.580163,1
House #1956,12.949151,77.571834,1
House #1957,12.910186,77.554259,1
House #1958,12.988262,77.582657,1
House #1959,12.998876,77.572192,1
House #1960,12.948501,77.549071,1
House #1961,12.971332,77.654185,1
House #1962,12.968488,77.590499,1
House #1963,12.968668,77.624323,1
House #1964,12.98921,77.580832,1
House #1965,12.968131,77.623712,1
House #1966,12.981576,77.576509,1
House #1967,13.014806,77.638699,1
House #1968,12.998122,77.569433,1
House #1969,12.996814,77.57995,1
House #1970,12.985773,77.565452,1
House #1971,12.987926,77.584204,1
House #1972,12.976965,77.633554,1
House #1973,13.003611,77.530907,1
House #1974,12.986577,77.639556,1
House #1975,13.002861,77.560874,1
House #1976,12.975667,77.566644,1
House #1977,12.984268,77.655851,1
House #1978,12.931688,77.591361,1
House #1979,12.956712,77.655894,1
House #1980,13.025489,77.564637,1
House #1981,12.947597,77.625514,1
House #1982,12.996072,77.640193,1
House #1983,13.006109,77.566709,1
House #1984,12.977234,77.636483,1
House #1985,12.981689,77.597337,1
House #1986,12.992263,77.625599,1
House #1987,13.018436,77.567562,1
House #1988,12.991568,77.553847,1
House #1989,12.932382,77.576453,1
House #1990,12.98995,77.622469,1
House #1991,12.938551,77.583065,1
House #1992,12.99234,77.673862,1
House #1993,13.010037,77.562263,1
House #1994,13.000584,77.552261,1
House #1995,12.927038,77.592667,1
House #1996,12.980423,77.55505,1
House #1997,12.967915,77.58914,1
House #1998,12.98881,77.573252,1
House #1999,12.948648,77.578219,1
House #2000,12.929267,77.599855,1
House #2001,12.995456,77.568077,1
House #2002,12.983081,77.583464,1
House #2003,12.977764,77.570184,1
House #2004,12.974781,77.654197,1
House #2005,12.923801,77.588968,1
House #2006,12.97705,77.562602,1
House #2007,12.982005,77.579664,1
House #2008,12.991918,77.639846,1
House #2009,12.952489,77.534481,1
House #2010,12.973122,77.572304,1
House #2011,12.916042,77.608549,1
House #2012,13.007426,77.533438,1
House #2013,12.965729,77.587866,1
House #2014,12.950739,77.564953,1
House #2015,12.973284,77.637433,1
House #2016,12.966363,77.637864,1
House #2017,12.976793,77.576258,1
House #2018,13.006151,77.595889,1
House #2019,12.965945,77.546156,1
House #2020,12.982415,77.641576,1
House #2021,12.970695,77.634685,1
House #2022,12.970367,77.580483,1
House #2023,12.98674,77.528322,1
House #2024,13.002063,77.580378,1
House #2025,12.982683,77.57672,1
House #2026,12.946335,77.57796,1
House #2027,12.976833,77.631555,1
House #2028,13.014584,77.585101,1
House #2029,12.971606,77.642515,1
House #2030,12.984579,77.65371,1
House #2031,12.999216,77.577801,1
House #2032,12.942313,77.631509,1
House #2033,12.985205,77.589208,1
House #2034,12.992876,77.642365,1
House #2035,12.926044,77.571972,1
House #2036,12.972544,77.548626,1
House #2037,13.007285,77.556416,1
House #2038,12.910578,77.588935,1
House #2039,12.92683,77.620268,1
House #2040,12.986384,77.589054,1
House #2041,13.01205,77.571213,1
House #2042,12.974855,77.580456,1
House #2043,12.933308,77.587441,1
House #2044,12.969252,77.599653,1
House #2045,12.963457,77.573634,1
House #2046,12.930272,77.51393,1
House #2047,12.954249,77.582632,1
House #2048,12.931692,77.573922,1
House #2049,12.979936,77.569556,1
House #2050,12.974682,77.662974,1
House #2051,12.927941,77.590635,1
House #2052,12.931567,77.599103,1
House #2053,13.003791,77.550942,1
House #2054,12.983472,77.55596,1
House #2055,12.99067,77.563908,1
House #2056,12.948877,77.568788,1
House #2057,12.958949,77.617441,1
House #2058,12.973123,77.59272,1
House #2059,13.015116,77.593816,1
House #2060,12.960154,77.612897,1
House #2061,12.983903,77.643565,1
House #2062,12.996742,77.578099,1
House #2063,12.93512,77.571095,1
House #2064,12.96242,77.575859,1
House #2065,12.972612,77.571316,1
House #2066,12.975758,77.57322,1
House #2067,12.990837,77.545323,1
House #2068,13.02148,77.575306,1
House #2069,13.007876,77.561672,1
House #2070,12.978547,77.57424,1
House #2071,12.954797,77.645552,1
House #2072,12.925876,77.596047,1
House #2073,12.984031,77.549801,1
House #2074,12.984165,77.593265,1
House #2075,12.986173,77.589613,1
House #2076,12.98135,77.57125,1
House #2077,12.979501,77.634754,1
House #2078,12.99125,77.654555,1
House #2079,12.925415,77.605098,1
House #2080,12.987178,77.587667,1
House #2081,12.938596,77.545298,1
House #2082,12.978967,77.57746,1
House #2083,12.981243,77.580194,1
House #2084,12.973711,77.568541,1
House #2085,13.004955,77.654943,1
House #2086,12.968835,77.572242,1
House #2087,13.007868,77.579891,1
House #2088,12.962787,77.575672,1
House #2089,12.961751,77.572109,1
House #2090,12.912109,77.562021,1
House #2091,12.961425,77.54363,1
House #2092,12.960679,77.581732,1
House #2093,12.96263,77.563667,1
House #2094,12.977374,77.587685,1
House #2095,12.981175,77.59641,1
House #2096,12.987125,77.652949,1
House #2097,12.966805,77.560065,1
House #2098,12.984225,77.648167,1
House #2099,12.967163,77.572008,1
House #2100,12.977058,77.638344,1
House #2101,13.002511,77.567133,1
House #2102,12.979523,77.540982,1
House #2103,13.002773,77.63341,1
House #2104,12.952995,77.603986,1
House #2105,12.941571,77.556016,1
House #2106,12.968515,77.641567,1
House #2107,12.959147,77.588922,1
House #2108,12.951604,77.575196,1
House #2109,12.973593,77.580766,1
House #2110,12.918356,77.600256,1
House #2111,12.970467,77.56469,1
House #2112,13.002382,77.572423,1
House #2113,12.926449,77.585974,1
House #2114,12.971717,77.570546,1
House #2115,12.927765,77.603424,1
House #2116,12.935368,77.572116,1
House #2117,12.946031,77.663013,1
House #2118,12.964792,77.560903,1
House #2119,12.991226,77.555466,1
House #2120,12.966901,77.587698,1
House #2121,12.985098,77.555334,1
House #2122,12.923524,77.599196,1
House #2123,12.973718,77.569374,1
House #2124,12.995146,77.635013,1
House #2125,12.963809,77.576142,1
House #2126,12.995349,77.593951,1
House #2127,12.961168,77.570617,1
House #2128,12.993669,77.599799,1
House #2129,12.97775,77.572197,1
House #2130,12.979859,77.59729,1
House #2131,12.985472,77.579972,1
House #2132,12.939212,77.609402,1
House #2133,12.977333,77.576928,1
House #2134,12.916803,77.576526,1
House #2135,12.944305,77.591851,1
House #2136,12.987331,77.562318,1
House #2137,12.97103,77.594583,1
House #2138,12.955588,77.640553,1
House #2139,12.937444,77.537856,1
House #2140,12.956152,77.643501,1
House #2141,12.952183,77.594563,1
House #2142,12.957372,77.648933,1
House #2143,12.940319,77.571857,1
House #2144,12.989741,77.646514,1
House #2145,12.981097,77.570936,1
House #2146,13.001821,77.603319,1
House #2147,12.949238,77.577661,1
House #2148,12.93016,77.582313,1
House #2149,12.983622,77.566393,1
House #2150,12.979972,77.623337,1
House #2151,13.007163,77.636974,1
House #2152,12.939292,77.614238,1
House #2153,12.986827,77.563432,1
House #2154,12.93169,77.568192,1
House #2155,12.963602,77.590027,1
House #2156,12.924178,77.606102,1
House #2157,12.979088,77.584277,1
House #2158,12.935537,77.599663,1
House #2159,12.973564,77.581519,1
House #2160,12.943452,77.587671,1
House #2161,13.004338,77.571012,1
House #2162,12.99088,77.659443,1
House #2163,12.914714,77.572411,1
House #2164,12.96285,77.608344,1
House #2165,13.000703,77.62734,1
House #2166,12.915033,77.543537,1
House #2167,12.97272,77.581467,1
House #2168,12.997392,77.556581,1
House #2169,12.972629,77.595575,1
House #2170,12.936302,77.598665,1
House #2171,12.941083,77.549187,1
House #2172,12.924865,77.565053,1
House #2173,12.938857,77.550107,1
House #2174,12.972632,77.563883,1
House #2175,13.027216,77.586792,1
House #2176,12.989483,77.585734,1
House #2177,12.974466,77.571543,1
House #2178,12.997554,77.568815,1
House #2179,12.999564,77.59472,1
House #2180,12.935184,77.592924,1
House #2181,12.972552,77.640934,1
House #2182,12.931978,77.591835,1
House #2183,12.926822,77.577566,1
House #2184,12.932367,77.601528,1
House #2185,12.93701,77.600044,1
House #2186,13.007534,77.570096,1
House #2187,12.931992,77.560099,1
House #2188,12.9686,77.640517,1
House #2189,12.981861,77.574324,1
House #2190,12.927027,77.593422,1
House #2191,12.982175,77.650425,1
House #2192,13.001036,77.579287,1
House #2193,12.994118,77.635021,1
House #2194,12.977501,77.580681,1
House #2195,12.970237,77.580624,1
House #2196,12.95761,77.620762,1
House #2197,12.992257,77.558707,1
House #2198,12.932971,77.558893,1
House #2199,12.994441,77.646315,1
House #2200,12.979019,77.603027,1
House #2201,13.007929,77.569987,1
House #2202,12.985173,77.544479,1
House #2203,12.946878,77.586849,1
House #2204,12.957556,77.563686,1
House #2205,12.955465,77.652831,1
House #2206,12.990327,77.565604,1
House #2207,12.980142,77.62936,1
House #2208,13.004209,77.582515,1
House #2209,12.989789,77.587738,1
House #2210,12.957817,77.608181,1
House #2211,12.988472,77.570336,1
House #2212,12.933879,77.58358,1
House #2213,12.966767,77.585294,1
House #2214,13.015958,77.607975,1
House #2215,12.973488,77.57256,1
House #2216,12.988167,77.541056,1
House #2217,12.989329,77.625392,1
House #2218,12.935802,77.605183,1
House #2219,12.973861,77.631444,1
House #2220,12.949064,77.560193,1
House #2221,12.981683,77.569998,1
House #2222,13.014312,77.546204,1
House #2223,13.005271,77.57444,1
House #2224,12.925913,77.57888,1
House #2225,12.970717,77.550824,1
House #2226,12.975224,77.630214,1
House #2227,12.91429,77.588327,1
House #2228,12.971979,77.573802,1
House #2229,13.010076,77.599895,1
House #2230,12.990786,77.628593,1
House #2231,12.976121,77.558867,1
House #2232,12.947057,77.569136,1
House #2233,12.990549,77.662233,1
House #2234,12.983137,77.583665,1
House #2235,12.939506,77.605897,1
House #2236,12.983132,77.588719,1
House #2237,12.958244,77.599449,1
House #2238,12.94415,77.539791,1
House #2239,12.919159,77.583481,1
House #2240,12.978654,77.636886,1
House #2241,12.985459,77.588514,1
House #2242,12.949659,77.606714,1
House #2243,12.979467,77.631165,1
House #2244,12.995119,77.577513,1
House #2245,12.941566,77.585878,1
House #2246,12.979739,77.558819,1
House #2247,13.0027,77.563294,1
House #2248,12.998622,77.615658,1
House #2249,12.979175,77.586982,1
House #2250,12.956495,77.55856,1
House #2251,12.952807,77.572816,1
House #2252,12.982907,77.573515,1
House #2253,12.946812,77.578958,1
House #2254,12.935769,77.62549,1
House #2255,12.929905,77.566769,1
House #2256,12.917364,77.575424,1
House #2257,12.985467,77.662693,1
House #2258,12.986256,77.576958,1
House #2259,12.910675,77.585135,1
House #2260,12.933554,77.560752,1
House #2261,12.972806,77.568831,1
House #2262,12.982698,77.557803,1
House #2263,12.967071,77.584725,1
House #2264,12.970483,77.579441,1
House #2265,12.996597,77.587389,1
House #2266,12.947041,77.556689,1
House #2267,12.970843,77.583301,1
House #2268,12.975141,77.599209,1
House #2269,12.963519,77.573361,1
House #2270,13.009438,77.560958,1
House #2271,12.99905,77.5591,1
House #2272,13.016842,77.568156,1
House #2273,12.917832,77.568161,1
House #2274,12.9395,77.591953,1
House #2275,12.969782,77.631721,1
House #2276,13.003663,77.597726,1
House #2277,13.000307,77.57178,1
House #2278,12.99243,77.572408,1
House #2279,12.942471,77.600225,1
House #2280,13.003189,77.572022,1
House #2281,12.921445,77.574757,1
House #2282,12.994096,77.669071,1
House #2283,12.934729,77.577951,1
House #2284,12.912896,77.572343,1
House #2285,12.918226,77.586777,1
House #2286,12.989076,77.584439,1
House #2287,12.990217,77.576675,1
House #2288,12.979021,77.588965,1
House #2289,12.966217,77.571599,1
House #2290,12.931144,77.591953,1
House #2291,13.014569,77.580538,1
House #2292,12.987858,77.574238,1
House #2293,12.965935,77.658897,1
House #2294,12.94968,77.567492,1
House #2295,12.986128,77.599956,1
House #2296,13.006866,77.55964,1
House #2297,12.962575,77.568121,1
House #2298,12.991197,77.605457,1
House #2299,12.986045,77.589407,1
House #2300,12.981976,77.569093,1
House #2301,12.968617,77.572079,1
House #2302,12.986968,77.581434,1
House #2303,12.994437,77.5635,1
House #2304,12.987608,77.593512,1
House #2305,12.97713,77.574339,1
House #2306,12.970109,77.640378,1
House #2307,12.954046,77.566583,1
House #2308,12.931981,77.579002,1
House #2309,12.994267,77.568315,1
House #2310,12.973723,77.565797,1
House #2311,12.966476,77.57261,1
House #2312,12.975878,77.594973,1
House #2313,13.000723,77.655864,1
House #2314,12.982481,77.565589,1
House #2315,12.94038,77.605855,1
House #2316,12.978274,77.661056,1
House #2317,12.962658,77.556563,1
House #2318,12.995261,77.567354,1
House #2319,12.919652,77.599123,1
House #2320,12.948476,77.579143,1
House #2321,13.009936,77.545397,1
House #2322,12.996408,77.62046,1
House #2323,12.98918,77.640104,1
House #2324,12.967143,77.58588,1
House #2325,13.003401,77.590728,1
House #2326,13.006675,77.647981,1
House #2327,12.958926,77.595538,1
House #2328,13.004885,77.581078,1
House #2329,12.919035,77.558222,1
House #2330,12.998463,77.606015,1
House #2331,13.009239,77.559432,1
House #2332,12.966549,77.562188,1
House #2333,12.974899,77.638337,1
House #2334,12.960137,77.564059,1
House #2335,12.98828,77.582937,1
House #2336,12.980632,77.572706,1
House #2337,12.934348,77.579337,1
House #2338,12.971555,77.595733,1
House #2339,12.944101,77.572477,1
House #2340,12.976885,77.553556,1
House #2341,12.94192,77.577357,1
House #2342,12.932903,77.574145,1
House #2343,12.968826,77.55435,1
House #2344,12.941798,77.573139,1
House #2345,12.934315,77.574707,1
House #2346,12.951668,77.568837,1
House #2347,12.9237,77.57276,1
House #2348,12.969198,77.584531,1
House #2349,12.980095,77.588603,1
House #2350,12.98,77.573377,1
House #2351,12.956701,77.588941,1
House #2352,13.022673,77.567628,1
House #2353,12.962519,77.599515,1
House #2354,12.986556,77.551053,1
House #2355,12.970769,77.636244,1
House #2356,13.009575,77.537927,1
House #2357,12.915752,77.601891,1
House #2358,12.979327,77.630797,1
House #2359,12.975333,77.573016,1
House #2360,12.971663,77.598671,1
House #2361,12.916521,77.585028,1
House #2362,12.946232,77.602386,1
House #2363,13.005339,77.585328,1
House #2364,12.933599,77.596341,1
House #2365,12.987407,77.640954,1
House #2366,12.945724,77.580458,1
House #2367,13.00007,77.648114,1
House #2368,12.966442,77.661235,1
House #2369,13.00073,77.570889,1
House #2370,12.965934,77.567136,1
House #2371,13.011965,77.568604,1
House #2372,13.002999,77.619123,1
House #2373,12.950978,77.554032,1
House #2374,12.951079,77.57034,1
House #2375,12.943766,77.59207,1
House #2376,12.97776,77.656723,1
House #2377,12.959786,77.671265,1
House #2378,12.971344,77.548691,1
House #2379,12.940706,77.596394,1
House #2380,12.970173,77.56702,1
House #2381,13.000776,77.637336,1
House #2382,12.976905,77.596265,1
House #2383,12.967814,77.572301,1
House #2384,12.982079,77.58282,1
House #2385,12.961836,77.639007,1
House #2386,12.99962,77.591716,1
House #2387,12.979937,77.622521,1
House #2388,12.99437,77.582998,1
House #2389,12.956992,77.581263,1
House #2390,12.962658,77.563805,1
House #2391,12.967972,77.571161,1
House #2392,12.997581,77.588544,1
House #2393,12.91696,77.578369,1
House #2394,13.032625,77.577449,1
House #2395,12.989487,77.580827,1
House #2396,12.947717,77.576725,1
House #2397,13.015461,77.565275,1
House #2398,13.003968,77.598283,1
House #2399,13.014936,77.582335,1
House #2400,12.971949,77.573228,1
House #2401,12.972604,77.573714,1
House #2402,12.946008,77.58705,1
House #2403,12.984276,77.564424,1
House #2404,12.925676,77.584034,1
House #2405,12.928795,77.597808,1
House #2406,12.968846,77.573504,1
House #2407,12.911587,77.591446,1
House #2408,12.912908,77.583056,1
House #2409,12.962394,77.547603,1
House #2410,12.984072,77.609112,1
House #2411,13.015286,77.58686,1
House #2412,12.936839,77.584811,1
House #2413,12.951147,77.580237,1
House #2414,12.947963,77.564974,1
House #2415,12.969659,77.561204,1
House #2416,12.950305,77.608069,1
House #2417,12.970852,77.616971,1
House #2418,12.95251,77.640664,1
House #2419,12.991863,77.651865,1
House #2420,12.949705,77.557571,1
House #2421,12.979563,77.565067,1
House #2422,12.989815,77.583554,1
House #2423,12.968621,77.573668,1
House #2424,13.00067,77.646725,1
House #2425,12.979628,77.57837,1
House #2426,12.979428,77.645201,1
House #2427,13.004632,77.620358,1
House #2428,12.98182,77.568958,1
House #2429,12.981769,77.650204,1
House #2430,12.982598,77.59068,1
House #2431,13.001695,77.569006,1
House #2432,12.967237,77.634751,1
House #2433,12.977878,77.571927,1
House #2434,13.017447,77.576885,1
House #2435,12.975631,77.660962,1
House #2436,12.92778,77.58752,1
House #2437,12.940302,77.609497,1
House #2438,12.920601,77.583381,1
House #2439,13.006535,77.57203,1
House #2440,12.953838,77.564537,1
House #2441,12.985379,77.579914,1
House #2442,13.007338,77.569593,1
House #2443,12.955657,77.575283,1
House #2444,12.997124,77.554189,1
House #2445,12.92099,77.546768,1
House #2446,12.971935,77.64548,1
House #2447,12.990482,77.534296,1
House #2448,12.954906,77.570566,1
House #2449,12.957185,77.577886,1
House #2450,12.942872,77.57637,1
House #2451,12.996315,77.577736,1
House #2452,12.992754,77.543227,1
House #2453,12.913061,77.6323,1
House #2454,12.985422,77.562061,1
House #2455,13.016745,77.565626,1
House #2456,12.965699,77.600079,1
House #2457,12.989278,77.638222,1
House #2458,12.922978,77.553024,1
House #2459,13.013302,77.557067,1
House #2460,12.984029,77.625692,1
House #2461,13.007472,77.592419,1
House #2462,12.968107,77.586426,1
House #2463,12.927587,77.596871,1
House #2464,12.97539,77.637004,1
House #2465,12.961316,77.575165,1
House #2466,12.970661,77.581206,1
House #2467,12.98535,77.632578,1
House #2468,13.033913,77.552718,1
House #2469,12.9659,77.571065,1
House #2470,12.981504,77.659824,1
House #2471,12.988966,77.621853,1
House #2472,12.971413,77.566251,1
House #2473,12.975139,77.619308,1
House #2474,12.947931,77.594496,1
House #2475,13.014955,77.571291,1
House #2476,12.957874,77.573133,1
House #2477,12.992778,77.589983,1
House #2478,12.955686,77.582362,1
House #2479,12.994475,77.593866,1
House #2480,12.981356,77.592346,1
House #2481,12.973682,77.62583,1
House #2482,12.952611,77.615754,1
House #2483,12.995307,77.570991,1
House #2484,13.006109,77.570443,1
House #2485,12.991227,77.65243,1
House #2486,12.994621,77.561037,1
House #2487,13.000821,77.603373,1
House #2488,12.980942,77.564821,1
House #2489,12.994319,77.574153,1
House #2490,12.966891,77.560354,1
House #2491,12.96291,77.588957,1
House #2492,12.970727,77.590991,1
House #2493,13.020373,77.560077,1
House #2494,13.014917,77.606103,1
House #2495,13.023592,77.558773,1
House #2496,13.01192,77.622512,1
House #2497,12.974095,77.553144,1
House #2498,12.956633,77.568905,1
House #2499,12.980258,77.560097,1
House #2500,12.994132,77.545431,1
House #2501,12.996867,77.610701,1
House #2502,12.968486,77.556967,1
House #2503,12.969962,77.57581,1
House #2504,12.988158,77.624645,1
House #2505,12.934815,77.557936,1
House #2506,12.966975,77.559588,1
House #2507,12.994908,77.617608,1
House #2508,13.00112,77.57192,1
House #2509,12.987802,77.574748,1
House #2510,13.025928,77.572687,1
House #2511,12.986731,77.641198,1
House #2512,12.975683,77.65643,1
House #2513,12.913254,77.569792,1
House #2514,12.9736,77.613809,1
House #2515,13.025637,77.579471,1
House #2516,12.911806,77.54275,1
House #2517,12.910248,77.591897,1
House #2518,13.022663,77.550513,1
House #2519,12.964296,77.573556,1
House #2520,12.999649,77.647721,1
House #2521,12.979468,77.633967,1
House #2522,13.0058,77.585058,1
House #2523,13.005435,77.59061,1
House #2524,12.962559,77.571624,1
